usertrend_id,tweet_id,user_id,tweet_url
KimKardashian-201610,782791141636747264,Kim Kardashian,https://twitter.com/u/status/782791141636747264
KimKardashian-201610,782889136076251136,Kim Kardashian,https://twitter.com/u/status/782889136076251136
KimKardashian-201610,782927795584274432,Kim Kardashian,https://twitter.com/u/status/782927795584274432
KimKardashian-201610,782858294658469888,Kim Kardashian,https://twitter.com/u/status/782858294658469888
KimKardashian-201610,782803444230873088,Kim Kardashian,https://twitter.com/u/status/782803444230873088
KimKardashian-201610,782922219940831232,Kim Kardashian,https://twitter.com/u/status/782922219940831232
KimKardashian-201610,782855397623361536,Kim Kardashian,https://twitter.com/u/status/782855397623361536
KimKardashian-201610,782979472437813248,Kim Kardashian,https://twitter.com/u/status/782979472437813248
KimKardashian-201610,783000984251469824,Kim Kardashian,https://twitter.com/u/status/783000984251469824
KimKardashian-201610,783092972267024384,Kim Kardashian,https://twitter.com/u/status/783092972267024384
KimKardashian-201610,782952570520084480,Kim Kardashian,https://twitter.com/u/status/782952570520084480
KimKardashian-201610,782956813981331458,Kim Kardashian,https://twitter.com/u/status/782956813981331458
KimKardashian-201610,782789778458763264,Kim Kardashian,https://twitter.com/u/status/782789778458763264
KimKardashian-201610,782894030266961920,Kim Kardashian,https://twitter.com/u/status/782894030266961920
KimKardashian-201610,782793187580637184,Kim Kardashian,https://twitter.com/u/status/782793187580637184
KimKardashian-201610,782996754039996416,Kim Kardashian,https://twitter.com/u/status/782996754039996416
KimKardashian-201610,783062691711635456,Kim Kardashian,https://twitter.com/u/status/783062691711635456
KimKardashian-201610,783002309689212928,Kim Kardashian,https://twitter.com/u/status/783002309689212928
KimKardashian-201610,782760067921764354,Kim Kardashian,https://twitter.com/u/status/782760067921764354
KimKardashian-201610,782802764623642624,Kim Kardashian,https://twitter.com/u/status/782802764623642624
KimKardashian-201610,783056432044318720,Kim Kardashian,https://twitter.com/u/status/783056432044318720
KimKardashian-201610,783046131588665344,Kim Kardashian,https://twitter.com/u/status/783046131588665344
KimKardashian-201610,782996361583046656,Kim Kardashian,https://twitter.com/u/status/782996361583046656
KimKardashian-201610,782981782060863488,Kim Kardashian,https://twitter.com/u/status/782981782060863488
KimKardashian-201610,782956116791599104,Kim Kardashian,https://twitter.com/u/status/782956116791599104
KimKardashian-201610,782853067758862336,Kim Kardashian,https://twitter.com/u/status/782853067758862336
KimKardashian-201610,782786206505500672,Kim Kardashian,https://twitter.com/u/status/782786206505500672
KimKardashian-201610,782971922195869696,Kim Kardashian,https://twitter.com/u/status/782971922195869696
KimKardashian-201610,782801284831117312,Kim Kardashian,https://twitter.com/u/status/782801284831117312
KimKardashian-201610,782782693012492288,Kim Kardashian,https://twitter.com/u/status/782782693012492288
KimKardashian-201610,783089284488114176,Kim Kardashian,https://twitter.com/u/status/783089284488114176
KimKardashian-201610,783001312069840896,Kim Kardashian,https://twitter.com/u/status/783001312069840896
KimKardashian-201610,782899562860179457,Kim Kardashian,https://twitter.com/u/status/782899562860179457
KimKardashian-201610,783081180153339904,Kim Kardashian,https://twitter.com/u/status/783081180153339904
KimKardashian-201610,782809158076727298,Kim Kardashian,https://twitter.com/u/status/782809158076727298
KimKardashian-201610,782965892283969536,Kim Kardashian,https://twitter.com/u/status/782965892283969536
KimKardashian-201610,783093322323730433,Kim Kardashian,https://twitter.com/u/status/783093322323730433
KimKardashian-201610,783020188539228160,Kim Kardashian,https://twitter.com/u/status/783020188539228160
KimKardashian-201610,783038086297030656,Kim Kardashian,https://twitter.com/u/status/783038086297030656
KimKardashian-201610,782794609042845696,Kim Kardashian,https://twitter.com/u/status/782794609042845696
KimKardashian-201610,782826916151750656,Kim Kardashian,https://twitter.com/u/status/782826916151750656
KimKardashian-201610,782812750481231872,Kim Kardashian,https://twitter.com/u/status/782812750481231872
KimKardashian-201610,783042404995694596,Kim Kardashian,https://twitter.com/u/status/783042404995694596
KimKardashian-201610,782992531424370688,Kim Kardashian,https://twitter.com/u/status/782992531424370688
KimKardashian-201610,783001974602076160,Kim Kardashian,https://twitter.com/u/status/783001974602076160
KimKardashian-201610,782929241151311872,Kim Kardashian,https://twitter.com/u/status/782929241151311872
KimKardashian-201610,782953542415941633,Kim Kardashian,https://twitter.com/u/status/782953542415941633
KimKardashian-201610,782793379281154048,Kim Kardashian,https://twitter.com/u/status/782793379281154048
KimKardashian-201610,782804870910935040,Kim Kardashian,https://twitter.com/u/status/782804870910935040
KimKardashian-201610,783068580850110465,Kim Kardashian,https://twitter.com/u/status/783068580850110465
KimKardashian-201610,782935540979163137,Kim Kardashian,https://twitter.com/u/status/782935540979163137
KimKardashian-201610,782944561484095488,Kim Kardashian,https://twitter.com/u/status/782944561484095488
KimKardashian-201610,782804346371178496,Kim Kardashian,https://twitter.com/u/status/782804346371178496
KimKardashian-201610,782850505932496896,Kim Kardashian,https://twitter.com/u/status/782850505932496896
KimKardashian-201610,783063286405296129,Kim Kardashian,https://twitter.com/u/status/783063286405296129
KimKardashian-201610,782973922337841152,Kim Kardashian,https://twitter.com/u/status/782973922337841152
KimKardashian-201610,782934185510072320,Kim Kardashian,https://twitter.com/u/status/782934185510072320
KimKardashian-201610,782817813069168640,Kim Kardashian,https://twitter.com/u/status/782817813069168640
KimKardashian-201610,782790943296540673,Kim Kardashian,https://twitter.com/u/status/782790943296540673
KimKardashian-201610,782918909490040833,Kim Kardashian,https://twitter.com/u/status/782918909490040833
KimKardashian-201610,782800831649353728,Kim Kardashian,https://twitter.com/u/status/782800831649353728
KimKardashian-201610,782934667766882304,Kim Kardashian,https://twitter.com/u/status/782934667766882304
KimKardashian-201610,783061682041917444,Kim Kardashian,https://twitter.com/u/status/783061682041917444
KimKardashian-201610,782928002422280192,Kim Kardashian,https://twitter.com/u/status/782928002422280192
KimKardashian-201610,783071981721845760,Kim Kardashian,https://twitter.com/u/status/783071981721845760
KimKardashian-201610,782796082510200832,Kim Kardashian,https://twitter.com/u/status/782796082510200832
KimKardashian-201610,782893749479219200,Kim Kardashian,https://twitter.com/u/status/782893749479219200
KimKardashian-201610,782827359556734976,Kim Kardashian,https://twitter.com/u/status/782827359556734976
KimKardashian-201610,782908213259710465,Kim Kardashian,https://twitter.com/u/status/782908213259710465
KimKardashian-201610,782833159767457792,Kim Kardashian,https://twitter.com/u/status/782833159767457792
KimKardashian-201610,782912476811763712,Kim Kardashian,https://twitter.com/u/status/782912476811763712
KimKardashian-201610,783068285772279808,Kim Kardashian,https://twitter.com/u/status/783068285772279808
KimKardashian-201610,782943492779696129,Kim Kardashian,https://twitter.com/u/status/782943492779696129
KimKardashian-201610,782812872904540160,Kim Kardashian,https://twitter.com/u/status/782812872904540160
KimKardashian-201610,782953564838604801,Kim Kardashian,https://twitter.com/u/status/782953564838604801
KimKardashian-201610,782997300574420992,Kim Kardashian,https://twitter.com/u/status/782997300574420992
KimKardashian-201610,783060064991121408,Kim Kardashian,https://twitter.com/u/status/783060064991121408
KimKardashian-201610,782957022123659264,Kim Kardashian,https://twitter.com/u/status/782957022123659264
KimKardashian-201610,782953015112114176,Kim Kardashian,https://twitter.com/u/status/782953015112114176
KimKardashian-201610,783078947764535296,Kim Kardashian,https://twitter.com/u/status/783078947764535296
KimKardashian-201610,783044153458384896,Kim Kardashian,https://twitter.com/u/status/783044153458384896
KimKardashian-201610,783087202096087040,Kim Kardashian,https://twitter.com/u/status/783087202096087040
KimKardashian-201610,783016776720326657,Kim Kardashian,https://twitter.com/u/status/783016776720326657
KimKardashian-201610,782743337052741632,Kim Kardashian,https://twitter.com/u/status/782743337052741632
KimKardashian-201610,782945203468591104,Kim Kardashian,https://twitter.com/u/status/782945203468591104
KimKardashian-201610,782997466270408704,Kim Kardashian,https://twitter.com/u/status/782997466270408704
KimKardashian-201610,782855448445587456,Kim Kardashian,https://twitter.com/u/status/782855448445587456
KimKardashian-201610,782803047592239104,Kim Kardashian,https://twitter.com/u/status/782803047592239104
KimKardashian-201610,782868125922553856,Kim Kardashian,https://twitter.com/u/status/782868125922553856
KimKardashian-201610,782935414017552386,Kim Kardashian,https://twitter.com/u/status/782935414017552386
KimKardashian-201610,782795010672648192,Kim Kardashian,https://twitter.com/u/status/782795010672648192
KimKardashian-201610,783079591086743552,Kim Kardashian,https://twitter.com/u/status/783079591086743552
KimKardashian-201610,782921058697486336,Kim Kardashian,https://twitter.com/u/status/782921058697486336
KimKardashian-201610,782812404409180160,Kim Kardashian,https://twitter.com/u/status/782812404409180160
KimKardashian-201610,782829919889874945,Kim Kardashian,https://twitter.com/u/status/782829919889874945
KimKardashian-201610,783006787553361921,Kim Kardashian,https://twitter.com/u/status/783006787553361921
KimKardashian-201610,782971836522897408,Kim Kardashian,https://twitter.com/u/status/782971836522897408
KimKardashian-201610,782973744197275648,Kim Kardashian,https://twitter.com/u/status/782973744197275648
