usertrend_id,tweet_id,user_id,tweet_url
realDonaldTrump-201611,796317447527821312,Donald Trump,https://twitter.com/u/status/796317447527821312
realDonaldTrump-201611,796238752305840128,Donald Trump,https://twitter.com/u/status/796238752305840128
realDonaldTrump-201611,796317694064791552,Donald Trump,https://twitter.com/u/status/796317694064791552
realDonaldTrump-201611,796322893760172032,Donald Trump,https://twitter.com/u/status/796322893760172032
realDonaldTrump-201611,796307760346316804,Donald Trump,https://twitter.com/u/status/796307760346316804
realDonaldTrump-201611,796392947201830912,Donald Trump,https://twitter.com/u/status/796392947201830912
realDonaldTrump-201611,796234789753917440,Donald Trump,https://twitter.com/u/status/796234789753917440
realDonaldTrump-201611,796141821713858560,Donald Trump,https://twitter.com/u/status/796141821713858560
realDonaldTrump-201611,796228953090428929,Donald Trump,https://twitter.com/u/status/796228953090428929
realDonaldTrump-201611,796159093014556672,Donald Trump,https://twitter.com/u/status/796159093014556672
realDonaldTrump-201611,796391842069647360,Donald Trump,https://twitter.com/u/status/796391842069647360
realDonaldTrump-201611,796193098258903041,Donald Trump,https://twitter.com/u/status/796193098258903041
realDonaldTrump-201611,796201481913438208,Donald Trump,https://twitter.com/u/status/796201481913438208
realDonaldTrump-201611,796334294893494272,Donald Trump,https://twitter.com/u/status/796334294893494272
realDonaldTrump-201611,796280764509933568,Donald Trump,https://twitter.com/u/status/796280764509933568
realDonaldTrump-201611,796244185812639746,Donald Trump,https://twitter.com/u/status/796244185812639746
realDonaldTrump-201611,796328138544398336,Donald Trump,https://twitter.com/u/status/796328138544398336
realDonaldTrump-201611,796260871093690368,Donald Trump,https://twitter.com/u/status/796260871093690368
realDonaldTrump-201611,796263631205920768,Donald Trump,https://twitter.com/u/status/796263631205920768
realDonaldTrump-201611,796241364749000704,Donald Trump,https://twitter.com/u/status/796241364749000704
realDonaldTrump-201611,796397881532055554,Donald Trump,https://twitter.com/u/status/796397881532055554
realDonaldTrump-201611,796274456947625984,Donald Trump,https://twitter.com/u/status/796274456947625984
realDonaldTrump-201611,796308791222554624,Donald Trump,https://twitter.com/u/status/796308791222554624
realDonaldTrump-201611,796243719850627072,Donald Trump,https://twitter.com/u/status/796243719850627072
realDonaldTrump-201611,796155737269473280,Donald Trump,https://twitter.com/u/status/796155737269473280
realDonaldTrump-201611,796384089523818496,Donald Trump,https://twitter.com/u/status/796384089523818496
realDonaldTrump-201611,796222314258034690,Donald Trump,https://twitter.com/u/status/796222314258034690
realDonaldTrump-201611,796195704515530756,Donald Trump,https://twitter.com/u/status/796195704515530756
